dataset,type,metric,n_runs,mean_diff,sd_diff,wilcox_p,t_p,ci_lo,ci_hi,cohens_dz,n_pos,n_neg,n_zero,sign_p,OOB,SB_OOB,exp,seed
twonorm,synthetic,R2,50,-0.003278920129103571,0.03171359477066251,0.48703270055524284,0.4682064342453942,-0.012291824039391679,0.005733983781184537,-0.10339162598296242,24,26,0,0.8877248273407867,0.018026676247768682,0.014747756118665113,exp3,50
twonorm,synthetic,R3,50,-0.0032757656269058145,0.03168567715577987,0.48703270055524284,0.46824264091518064,-0.012280735438831339,0.0057292041850197095,-0.10338316617949486,24,26,0,0.8877248273407867,0.01801733187336702,0.014741566246461205,exp3,50
twonorm,synthetic,R4,50,-0.0105198400000004,0.8463393326284284,0.5624564434423713,0.9303206967481913,-0.25104681701535436,0.23000713701535358,-0.012429813426406078,29,21,0,0.3222363203575473,34.23111936,34.22059952,exp3,50
threenorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,50
threenorm,synthetic,R2,50,0.006877056435569614,0.04498434167043059,0.39560951361094243,0.2849883102391839,-0.005907352013712291,0.01966146488485152,0.15287667175287545,26,24,0,0.8877248273407867,0.025437862200839555,0.032314918636409166,exp3,50
threenorm,synthetic,R3,50,0.006862903574007243,0.04492255001906558,0.39560951361094243,0.28531468284378714,-0.005903943882260837,0.01962975103027532,0.15277190567086146,26,24,0,0.8877248273407867,0.025423977397128313,0.03228688097113556,exp3,50
threenorm,synthetic,R4,50,0.043223680000001395,1.0685592317494421,0.7065616658464238,0.7760626717243378,-0.26045749357412296,0.3469048535741258,0.04045042962123467,28,22,0,0.47988766169832847,62.93951536,62.98273904,exp3,50
ringnorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,50
ringnorm,synthetic,R2,50,0.007805216727821833,0.2783416020320177,0.5624564434423713,0.8436417634907799,-0.07129859132332148,0.08690902477896514,0.028041861765687466,29,21,0,0.3222363203575473,0.5767732054006104,0.5845784221284323,exp3,50
ringnorm,synthetic,R3,50,0.007807997389830414,0.274750721421946,0.5624564434423713,0.8415702732497433,-0.07027529368346992,0.08589128846313075,0.02841847820970541,29,21,0,0.3222363203575473,0.5729108805995728,0.5807188779894032,exp3,50
ringnorm,synthetic,R4,50,-0.12321583999999959,1.2725983766270998,0.48100358466826343,0.49679893334649716,-0.48488429694639196,0.23845261694639283,-0.09682225143691553,25,25,0,1.0,43.81937104,43.6961552,exp3,50
twonorm,class,absdiff,50,-0.00019599999999999978,0.01625307456000437,0.9230947563145047,0.932392759755228,-0.004815072682090886,0.0044230726820908865,-0.012059256805621095,23,27,0,0.6718110337653662,0.025644,0.025448000000000002,exp4,50
twonorm,class,eOB,50,0.0020000000000000005,0.017261494247992247,0.23314554583522015,0.4165892843698702,-0.002905662386437025,0.006905662386437026,0.11586482440433153,22,20,8,0.8776143287523154,0.0891,0.0911,exp4,50
twonorm,class,eTS,50,-0.0002680000000000013,0.006452793731305496,0.8205336522401497,0.7702440086085838,-0.0021018636875995817,0.0015658636875995786,-0.04153239839355301,26,24,0,0.8877248273407867,0.086392,0.086124,exp4,50
twonorm,class,ratio,50,-0.012492489742427523,1.0418138616040271,0.9001335650486751,0.9327739518974512,-0.30857271322215557,0.2835877337373005,-0.011991095725289622,23,27,0,0.6718110337653662,1.601429879908925,1.5889373901664976,exp4,50
friedman1,reg,absdiff,50,0.0818639203276155,0.5066933385307972,0.31077639734955714,0.258824031051995,-0.06213673318347043,0.22586457383870143,0.16156502188283603,28,22,0,0.47988766169832847,1.0972681753358524,1.1791320956634679,exp4,50
friedman1,reg,eOB,50,-0.14561435298100983,0.49136919604342155,0.11339008185388254,0.041319057588092435,-0.28525993338401506,-0.005968772578004585,-0.2963440813008191,23,27,0,0.6718110337653662,8.26261192166804,8.11699756868703,exp4,50
friedman1,reg,eTS,50,-0.008676604738924586,0.27375344267831847,0.629334375634266,0.8235979698773731,-0.08647647232923324,0.06912326285138408,-0.03169496118125634,28,22,0,0.47988766169832847,8.253429326713936,8.244752721975011,exp4,50
friedman1,reg,ratio,50,0.08681308845131289,0.5567791073898896,0.2796227402972028,0.2756205678856915,-0.07142178307461304,0.2450479599772388,0.15592016169263556,27,23,0,0.6718110337653662,1.1831903389135765,1.2700034273648895,exp4,50
friedman1,reg,mse_oob_outputs,50,0.02523354678364786,0.7280092423317804,0.8924965189494958,0.8074099509327897,-0.181664390658873,0.2321314842261687,0.03466102532273623,26,24,0,0.8877248273407867,10.626323633171864,10.651557179955512,exp5,50
friedman1,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,13.29263535726731,13.29263535726731,exp5,50
friedman2,reg,mse_oob_outputs,50,246.54745644947093,1912.8982905038683,0.10280508119509738,0.3665635759350213,-297.0922225948858,790.1871354938276,0.1288868611955991,30,20,0,0.20263875106454096,27105.744192534403,27352.29164898387,exp5,50
friedman2,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,38311.41186230411,38311.41186230411,exp5,50
friedman3,reg,mse_oob_outputs,50,-0.0012336922103288693,0.004870048566892007,0.10280508119509738,0.07942896791054214,-0.002617744699151064,0.00015036027849332513,-0.2533223628848107,19,31,0,0.11892045255943624,0.04121492705014526,0.039981234839816394,exp5,50
friedman3,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,0.04354921849736896,0.04354921849736896,exp5,50
Boston,reg,mse_oob_outputs,50,-0.05022373481989746,4.115393840249061,0.48100358466826343,0.9315840561340953,-1.219805723345177,1.119358253705382,-0.012203870824877835,23,27,0,0.6718110337653662,19.42736110520576,19.377137370385864,exp5,50
Boston,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,21.052823529411764,21.052823529411764,exp5,50
Ozone,reg,mse_oob_outputs,50,-170.40870953572684,1070.9223024258167,0.34908373173011176,0.2659975827569124,-474.7614603653911,133.94404129393743,-0.15912331748972156,25,25,0,1.0,6236.301051312347,6065.89234177662,exp5,50
Ozone,reg,mse_original,50,0.0,0.0,,,,,,0,0,50,,9727.257225975976,9727.257225975976,exp5,50
waveform,synthetic,E1_B,50,-0.0007145175978234349,0.003872451071653856,0.10078550584479933,0.1980882613552992,-0.00181505601544853,0.0003860208198016605,-0.1845130085835473,20,30,0,0.20263875106454096,0.025624027705063026,0.02490951010723959,exp1,51
waveform,synthetic,E2_B,50,-0.0006260215231691244,0.0042800442434949805,0.2546669176637165,0.30609637871666967,-0.001842396638552998,0.0005903535922147493,-0.14626519903867405,22,28,0,0.47988766169832847,0.02829708280089457,0.027671061277725447,exp1,51
twonorm,synthetic,E1_B,50,-0.000492698258609533,0.006439746740840648,0.9922979176054624,0.5909587452805961,-0.0023228540325453202,0.0013374575153262543,-0.07650894956549423,29,21,0,0.3222363203575473,0.00618157702779848,0.005688878769188947,exp1,51
twonorm,synthetic,E2_B,50,-0.000492698258609533,0.006439746740840648,0.9922979176054624,0.5909587452805961,-0.0023228540325453202,0.0013374575153262543,-0.07650894956549423,29,21,0,0.3222363203575473,0.00618157702779848,0.005688878769188947,exp1,51
threenorm,synthetic,E1_B,50,-0.0007616563731887216,0.00657538205215511,0.4992123980734634,0.41671026236414366,-0.0026303592760942634,0.0011070465297168205,-0.11583454271513932,24,26,0,0.8877248273407867,0.006818519228869745,0.006056862855681023,exp1,51
threenorm,synthetic,E2_B,50,-0.0007616563731887216,0.00657538205215511,0.4992123980734634,0.41671026236414366,-0.0026303592760942634,0.0011070465297168205,-0.11583454271513932,24,26,0,0.8877248273407867,0.006818519228869745,0.006056862855681023,exp1,51
ringnorm,synthetic,E1_B,50,-0.0009299679290901697,0.009194982476413689,0.3902622871043598,0.47790519753029126,-0.00354315303522528,0.0016832171770449402,-0.10113862984248821,24,26,0,0.8877248273407867,0.040154719170919534,0.039224751241829364,exp1,51
ringnorm,synthetic,E2_B,50,-0.0009299679290901697,0.009194982476413689,0.3902622871043598,0.47790519753029126,-0.00354315303522528,0.0016832171770449402,-0.10113862984248821,24,26,0,0.8877248273407867,0.040154719170919534,0.039224751241829364,exp1,51
breast-cancer,real,E1_B,50,-0.0001637798438077803,0.0023327039427441664,0.5954670611307022,0.6217885723599001,-0.0008267269691381636,0.0004991672815226029,-0.07021030007567594,23,27,0,0.6718110337653662,0.005535049088817772,0.005371269245009992,exp1,51
breast-cancer,real,E2_B,50,-0.00016377984380778034,0.0023327039427441664,0.5954670611307022,0.6217885723599001,-0.0008267269691381636,0.0004991672815226029,-0.07021030007567595,23,27,0,0.6718110337653662,0.005535049088817772,0.005371269245009992,exp1,51
diabetes,real,E1_B,50,-0.0006645549616079538,0.003498926086202505,0.41191478228305617,0.18545481161915364,-0.001658938752918687,0.00032982882970277936,-0.18993112321764313,26,24,0,0.8877248273407867,0.003821838462305571,0.0031572835006976174,exp1,51
diabetes,real,E2_B,50,-0.0006645549616079538,0.003498926086202505,0.41191478228305617,0.18545481161915364,-0.001658938752918687,0.00032982882970277936,-0.18993112321764313,26,24,0,0.8877248273407867,0.003821838462305571,0.0031572835006976174,exp1,51
vehicle,real,E1_B,50,-0.00010025959575132526,0.0016335033055846762,0.5887946203160308,0.6661925834342184,-0.0005644960986403706,0.0003639769071377201,-0.06137703879052731,25,25,0,1.0,0.003205415428125875,0.0031051558323745496,exp1,51
vehicle,real,E2_B,50,-0.0002072121516317437,0.001982515792360527,0.41191478228305617,0.46339236786280724,-0.0007706369057912309,0.0003562126025277434,-0.10451979874774259,23,27,0,0.6718110337653662,0.00384332839580643,0.0036361162441746865,exp1,51
satellite,real,E1_B,50,0.0001049855158134879,0.0004376605373942582,0.08751944766327258,0.09619334963041809,-1.9396232688531605e-05,0.0002293672643155074,0.23987887150747084,29,21,0,0.3222363203575473,0.001613758396277735,0.001718743912091223,exp1,51
satellite,real,E2_B,50,0.0001555976970147457,0.0005261129796574917,0.0523421466123497,0.04171111564218307,6.078042560597641e-06,0.0003051173514688937,0.2957495880752503,31,19,0,0.11892045255943624,0.0021314053349202706,0.0022870030319350164,exp1,51
dna,real,E1_B,50,-9.164502413660459e-05,0.0011270526573494103,0.786935771101394,0.5679383995910712,-0.00041194984533341334,0.00022865979706020417,-0.08131387964794326,25,25,0,1.0,0.006115253361915457,0.006023608337778852,exp1,51
dna,real,E2_B,50,-5.670476637939044e-05,0.0011989190503451995,0.9307672881116184,0.7394769114343087,-0.0003974337904814228,0.00028402425772264196,-0.047296576331040605,25,25,0,1.0,0.0066006704217059465,0.006543965655326557,exp1,51
friedman1,synthetic,EB1,50,-0.017622720199230654,0.06548451995799226,0.06245061998283063,0.06293577037958573,-0.03623321485493942,0.0009877744564781128,-0.2691127645210727,20,30,0,0.20263875106454096,2.114257902263166,2.096635182063935,exp2,51
friedman1,synthetic,EB2,50,-0.017622720199230654,0.06548451995799226,0.06245061998283063,0.06293577037958573,-0.03623321485493942,0.0009877744564781128,-0.2691127645210727,20,30,0,0.20263875106454096,2.114257902263166,2.096635182063935,exp2,51
friedman2,synthetic,EB1,50,0.28893204778667836,4.093899530473494,0.8092978369633542,0.6199778059650163,-0.8745413254893337,1.4524054210626904,0.07057624292828235,26,24,0,0.8877248273407867,242.7762340569659,243.0651661047526,exp2,51
friedman2,synthetic,EB2,50,0.28893204778667836,4.093899530473494,0.8092978369633542,0.6199778059650163,-0.8745413254893337,1.4524054210626904,0.07057624292828235,26,24,0,0.8877248273407867,242.7762340569659,243.0651661047526,exp2,51
friedman3,synthetic,EB1,50,-0.00038261914241988047,0.006212905981098892,0.9691988460743741,0.6651345584992598,-0.0021483074857387985,0.0013830692008990374,-0.06158456985891901,28,22,0,0.47988766169832847,0.15249128178419516,0.15210866264177528,exp2,51
friedman3,synthetic,EB2,50,-0.00038261914241988047,0.006212905981098892,0.9691988460743741,0.6651345584992598,-0.0021483074857387985,0.0013830692008990374,-0.06158456985891901,28,22,0,0.47988766169832847,0.15249128178419516,0.15210866264177528,exp2,51
Boston,real,EB1,50,0.011907193991024165,0.09022289426010122,0.2971548584453098,0.35528932999758456,-0.01373386885142034,0.03754825683346867,0.1319753050339665,29,21,0,0.3222363203575473,5.586359123812928,5.598266317803952,exp2,51
Boston,real,EB2,50,0.011907193991024165,0.09022289426010122,0.2971548584453098,0.35528932999758456,-0.01373386885142034,0.03754825683346867,0.1319753050339665,29,21,0,0.3222363203575473,5.586359123812928,5.598266317803952,exp2,51
Ozone,real,EB1,50,0.13908197314798598,1.0153497494362334,0.42861211522453463,0.3375063607581438,-0.1494772328701688,0.4276411791661408,0.13697937407795727,25,25,0,1.0,8.680770337724866,8.81985231087285,exp2,51
Ozone,real,EB2,50,0.13908197314798598,1.0153497494362334,0.42861211522453463,0.3375063607581438,-0.1494772328701688,0.4276411791661408,0.13697937407795727,25,25,0,1.0,8.680770337724866,8.81985231087285,exp2,51
waveform,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.35090403349083,0.35090403349083,exp3,51
waveform,synthetic,R2,50,-0.015339400343816005,0.11659368402022073,0.5303557077753188,0.3567817073477574,-0.04847495871302547,0.017796158025393465,-0.131562875576997,22,28,0,0.47988766169832847,-0.001960124462455947,-0.017299524806271952,exp3,51
waveform,synthetic,R3,50,-0.015307519652116786,0.1160146711083342,0.5303557077753188,0.3553999759562533,-0.04827852437247667,0.0176634850682431,-0.13194468859738148,22,28,0,0.47988766169832847,0.34890904098062636,0.3336015213285096,exp3,51
waveform,synthetic,R4,50,-0.041663424199396816,0.565296845682675,0.6780753001003559,0.6046091890904101,-0.20231901016406797,0.11899216176527432,-0.07370185154506284,22,28,0,0.47988766169832847,42.46309535797084,42.421431933771444,exp3,51
twonorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,51
twonorm,synthetic,R2,50,-0.008867974277341727,0.0359065330630317,0.09684126144708755,0.08701361400777582,-0.019072498065608796,0.0013365495109253413,-0.24697383793012112,20,30,0,0.20263875106454096,0.023495935222300583,0.014627960944958858,exp3,51
twonorm,synthetic,R3,50,-0.00886171477398549,0.03587395972874948,0.09684126144708755,0.08695189378398879,-0.019056981323076542,0.001333551775105561,-0.2470236026630673,20,30,0,0.20263875106454096,0.023482690665560087,0.014620975891574597,exp3,51
twonorm,synthetic,R4,50,0.07670719999999953,0.7191882008139733,0.8772529937158152,0.45434668610344353,-0.12768382518096322,0.2810982251809623,0.10665803459119982,24,26,0,0.8877248273407867,34.31127472,34.38798192,exp3,51
threenorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,51
threenorm,synthetic,R2,50,-0.005025787921370101,0.05753064800877589,0.32480367384326986,0.5396219914099591,-0.021375817180095884,0.011324241337355686,-0.08735844450428322,23,27,0,0.6718110337653662,0.03265589239825707,0.027630104476886973,exp3,51
threenorm,synthetic,R3,50,-0.005025784312764249,0.05742545057998303,0.32480367384326986,0.5388826086075689,-0.021345916793020867,0.01129434816749237,-0.08751841321234843,23,27,0,0.6718110337653662,0.03262968289455383,0.027603898581789577,exp3,51
threenorm,synthetic,R4,50,-0.07291343999999995,1.1384634014586972,0.7647480512552821,0.6526413256214292,-0.3964611587915345,0.25063427879153455,-0.06404548438410668,25,25,0,1.0,62.8286408,62.75572736,exp3,51
ringnorm,synthetic,R1,50,0.0,0.0,,,,,,0,0,50,,0.0,0.0,exp3,51
ringnorm,synthetic,R2,50,0.023002279462114677,0.29359975634487623,0.636205577450967,0.5821067235593723,-0.060437848065411644,0.10644240698964098,0.07834570351310205,27,23,0,0.6718110337653662,0.5865955328598782,0.6095978123219928,exp3,51
ringnorm,synthetic,R3,50,0.022701614626973815,0.2897690121116005,0.636205577450967,0.5821157134497194,-0.05964982743524713,0.10505305668919475,0.07834383139019228,27,23,0,0.6718110337653662,0.5827226342427545,0.6054242488697283,exp3,51
ringnorm,synthetic,R4,50,0.014729280000000244,1.251793413113526,0.7065616658464238,0.9340298838130388,-0.3410264717371311,0.3704850317371316,0.011766542183158488,20,30,0,0.20263875106454096,42.99319328,43.00792256,exp3,51
twonorm,class,absdiff,50,-0.00013199999999999977,0.014342778030516022,0.9365714349089489,0.948377695597528,-0.004208172415345892,0.003944172415345892,-0.009203238014222457,28,21,1,0.391602910547491,0.021836,0.021704,exp4,51
twonorm,class,eOB,50,0.0010000000000000002,0.0183503322552359,0.7700647322853076,0.7016552653549286,-0.004215106724239908,0.006215106724239908,0.05449492609130662,23,21,6,0.880395821280674,0.091,0.092,exp4,51
twonorm,class,eTS,50,0.0015320000000000004,0.006536130041421097,0.1874489946865111,0.10383176930304741,-0.0003255476048830504,0.0033895476048830513,0.23438946139249553,26,23,1,0.7754496546815692,0.07482,0.076352,exp4,51
twonorm,class,ratio,50,-0.015055846914932364,0.9928005004404697,0.9538126133980462,0.915042044739638,-0.29720662727470093,0.2670949334448362,-0.015165027523911025,29,21,0,0.3222363203575473,1.4993104553968868,1.4842546084819546,exp4,51
friedman1,reg,absdiff,50,-0.02373642552498007,0.4582653756792288,0.8092978369633542,0.7157516714048435,-0.15397400427558625,0.10650115322562612,-0.05179624467547557,25,25,0,1.0,1.111253952924922,1.0875175273999418,exp4,51
friedman1,reg,eOB,50,-0.01460742677373542,0.4085048686346437,0.5821569080322364,0.8014425504835669,-0.1307032258943974,0.10148837234692654,-0.03575826849397951,23,27,0,0.6718110337653662,8.143985244644703,8.129377817870967,exp4,51
friedman1,reg,eTS,50,0.035521676326832986,0.26430440150173823,0.43426419246345743,0.3466090637330853,-0.03959280347364189,0.11063615612730787,0.1343968398747963,28,22,0,0.47988766169832847,8.151384289389911,8.186905965716745,exp4,51
friedman1,reg,ratio,50,-0.039519526766668915,0.5027825775091085,0.671023113948987,0.5808784323565959,-0.18240875429279566,0.10336970075945782,-0.07860162331490687,26,24,0,0.8877248273407867,1.2246079787703066,1.1850884520036378,exp4,51
friedman1,reg,mse_oob_outputs,50,0.029093025347771365,0.7070878981578274,0.6922640671767548,0.7723266734369855,-0.17185913186776808,0.23004518256331083,0.04114484977549083,26,24,0,0.8877248273407867,10.729346533557694,10.758439558905463,exp5,51
